App Name,App ID,App Version,Install Result,Launch Result,Comment
Hospital Frenzy: Clinic Games,com.hospital.craze.clinic.happy.doctor.ASMR ,1.21.00 ,PASS ,PASS ,nan
theCut: Find Barbers Anywhere,com.thecut.mobile.android.thecut ,1.48.0 ,PASS ,PASS ,nan
Denny's,com.dennys.mobile ,NA ,FAIL ,NA ,Not compatible with this version
Meta View,com.facebook.stella ,210.3.0.17.168 ,PASS ,PASS ,nan
"Fanatics: Shop NFL, NBA & NHL",com.fanatics ,4.8.1 ,PASS ,PASS ,nan
Collectr - TCG Collector App,com.collectrinc.collectr ,2.0.10 ,PASS ,PASS ,nan
Upgrade,com.upgrademobile ,1.23.2 ,PASS ,PASS ,nan
Arcadia Mahjong,com.arcadiastudio.mahjong.puzzle ,0.0.40 ,PASS ,PASS ,nan
Member Tools,org.lds.ldstools ,5.2.0-(105698.1939499) ,PASS ,PASS ,nan
Amazing 2048 Merge,com.merge.vogue.hue.amazing ,1.1.0 ,PASS ,PASS ,nan
Video Poker by Pokerist,com.kamagames.videopoker ,67.47.0 ,PASS ,PASS ,nan
Ride Master: Car Builder Game,com.LuB.DeliveryConstruct ,4.1.2 ,PASS ,PASS ,nan
Cleanfox - Mail & Spam Cleaner,io.cleanfox.android ,3.30.14-1163 ,PASS ,PASS ,nan
MigraConnect Case Tracker,com.tecso.MigraConnect ,2.4.1 ,PASS ,PASS ,nan
Triple Master 3D?Tidy Goods,com.starfun.goods.sort.triple.match ,6.3,PASS ,PASS ,nan
CollX: Sports Card Scanner,app.collx.android ,2.2.27 ,PASS ,PASS ,nan
Blocky Quest - Classic Puzzle,com.blocky.quest ,1.1.7 ,PASS ,PASS ,nan
Official E-ZPass NY,com.conduent.ezpass ,NA ,FAIL ,NA ,Not compatible with this version
RapidTV - Short Dramas,com.rapid.short.tv ,4.4.0 ,PASS ,PASS ,nan
Pdf Reader - Pdf Viewer,com.gd.pdf.reader.pdfviewer ,NA ,FAIL ,NA ,App not found
Print Master,com.project.aimotech.printmaster ,5.5.1 ,PASS ,PASS ,nan
Fairyland: Merge & Magic,com.cleverapps.fairy ,1.426.5 ,PASS ,PASS ,nan
GB4 Emulator: Classic gameboi,gba.game.emulator.metaverse ,7.7,PASS ,PASS ,nan
Calorie Counter by Cronometer,com.cronometer.android.gold ,4.38.1 ,PASS ,PASS ,nan
The General® Auto Insurance,com.pgac.general.droid ,4.3.0 ,PASS ,PASS ,nan
KJV Daily Bible - Verse+Audio,kjvbible.verse.daily.bible.prayer ,4.9.4 ,PASS ,PASS ,nan
Yatzy Classic,com.LoopGames.Yatzy ,3.0.0 ,PASS ,PASS ,nan
TracFone My Account,com.tracfone.tracfone.myaccount ,R26.3.0 ,PASS ,PASS ,nan
Tall Man Run,com.VectorUpGames.TallManRun ,1.86,PASS ,PASS ,nan
Ice Cream Roll - Cool Launcher,com.launcher.icecream ,NA ,FAIL ,NA ,Not compatible with this version
GOLIATH - AC130 Gunship,com.shdgames.goliath.ac130.gunship ,1.0.188 ,PASS ,PASS ,nan
Panda Shelf: Bamboo Match,com.panda.shelf.bamboo.match.forest.bearcat ,1.0.0 ,PASS ,PASS ,nan
USAA SafePilot,com.usaa.mobile.android.safedriving ,3.8.1.134590 ,PASS ,PASS ,nan
BrightWay Credit Card Mobile,com.springleaf.omf.cards.prod ,4.72.0 ,PASS ,PASS ,nan
QDOBA Mexican Eats,com.qdoba.android ,NA ,FAIL ,NA ,Not compatible with this version
Domino - Dominos online game,ru.skillcap.dominoes ,3.25.1 ,PASS ,PASS ,nan
Mileage Tracker & Log - MileIQ,com.mobiledatalabs.mileiq ,5.0.0.242500 ,PASS ,PASS ,nan
Wordgrams - Crossword & Puzzle,com.funcraft.wordgrams ,1.67.20866 ,PASS ,PASS ,nan
Mosquito.io,io.supercent.mosquito ,6.0.0 ,PASS ,PASS ,nan
Solitaire - 2025,com.evergreen.games.card.solitaire.free ,1.2.3 ,PASS ,PASS ,nan
Highrise: Avatar Virtual World,com.pz.life.android ,4.19.4 ,PASS ,PASS ,nan
Autopilot - Investment App,finance.iris.autopilot ,1.10.26 ,PASS ,PASS ,nan
High 5 Casino: Real Slot Games,com.h5g.high5casino ,25.2.3 ,PASS ,PASS ,nan
Sky Defense: War Duty,com.horus.sky.defense ,0.0.2.4 ,PASS ,PASS ,nan
Phone Locator: Family Location,com.locationshare.family.phone ,1.3.11 ,PASS ,PASS ,nan
Princess Cruises,com.carnival.gxi.princesscruises ,1.6.1 ,PASS ,PASS ,nan
Sudoku Master - Sudoku Puzzles,com.sudoku.puzzles.master ,1.2.6 ,PASS ,PASS ,nan
Hunt & Seek,com.kwalee.transformhunt ,2.0.4 ,PASS ,PASS ,nan
Infantry Attack: War 3D FPS,com.niklas.fpsdefense ,1.31.0 ,PASS ,PASS ,nan
Mandala Color by Number Book,com.mandala.pattern.happy.paint.by.number.coloring.game ,2.0.4 ,PASS ,PASS ,nan
ShortsWave: Watch Drama Series,com.shorts.wave.drama ,2.19.00 ,PASS ,PASS ,nan
DIY Paper Doll,com.cclaw.diypaperdoll ,3.7.0.0 ,PASS ,PASS ,nan
Brain Boom: Word Brain Games,com.wordpz.guesswords.braingame ,3.141,PASS ,PASS ,nan
Jerry: The AllCar App,com.jerrym ,NA ,FAIL ,NA ,Not compatible with this version
Dollar Tree,com.dollartree.consumer ,1.3.5 ,PASS ,PASS ,nan
Woot! Deals and Shenanigans,com.woot.android.main ,5.4.0 ,PASS ,PASS ,nan
Treasure Tiles: Win Cash,com.bhe.tiles ,NA ,FAIL ,NA ,Not compatible with this version
Alice's Dream ?Merge Games,com.mergeland.alices.wonder.adventure ,4.6.5 ,PASS ,PASS ,nan
Flashback: Tricky Fun Riddles,com.matchingham.flashback.tricky.riddles ,1.8.9 ,PASS ,PASS ,nan
Lamar - Idle Vlogger,com.advant.streamer ,225.0.0 ,PASS ,PASS ,nan
Me+ Lifestyle Routine,daily.planner.routine.habits ,1.8.4 ,PASS ,PASS ,nan
Weee! Asian Grocery Delivery,com.sayweee.weee ,20.9,PASS ,PASS ,nan
Verizon Protect,com.securityandprivacy.android.verizon.vms ,7.3.0-20 ,PASS ,PASS ,nan
Burger Please!,io.supercent.burgeridle ,25.0.0 ,PASS ,PASS ,nan
JoyLit,com.hifiction.novel.android ,1.9.8 ,PASS ,PASS ,nan
JOWO-Short TV Drama & Movie,shorts.entertainment.reel.video.tv.box ,1.0.35 ,PASS ,PASS ,nan
Ball Sort: Sorting-Bubble Sort,ball.sort.water.puzzle ,1.437,PASS ,PASS ,nan
Kitty Sort: Twisted Tails,org.smapps.sort ,1.12.0 ,PASS ,PASS ,nan
Family Life,com.xia.familylife ,1.49.2 ,PASS ,PASS ,nan
Cookie Clicker,org.dashnet.cookieclicker ,8,PASS ,PASS ,nan
SWAT Tactical Shooter,com.RocinanteGames.SwatTacticalShooter ,0.6.8 ,PASS ,PASS ,nan
Jigsaw Puzzles - Fancy Jigsaw,com.mintgames.fancyjigsaw ,1.0.1 ,PASS ,PASS ,nan
SportsEngine  Team Management,com.sportngin.android ,7.0.8 ,PASS ,PASS ,nan
Gap,com.gap.mobile.gap ,14.5.1 ,PASS ,PASS ,nan
Amazon Kids Parent Dashboard,com.amazon.tahoe.grownups ,1.5.1.3003 ,PASS ,PASS ,nan
"Ollie's Bargain Outlet, Inc",us.ollies.app ,NA ,FAIL ,NA ,Not compatible with this version
SingleCare - Rx Coupons,com.singlecare.scma ,6.0.0 ,PASS ,PASS ,nan
Whispers: Chapters of Love,com.twincat.whispers ,2.2.7.12.21 ,PASS ,PASS ,nan
Santander Bank US,com.sovereign.santander ,5.9.10 ,PASS ,PASS ,nan
Gun Sprint,com.kayac.rungun ,NA ,FAIL ,NA ,Not compatible with this version
1 2 3 4 Player Games - Offline,com.JindoBlu.FourPlayers ,2.16.2 ,PASS ,PASS ,nan
Snake Run Race?3D Running Game,com.snakeattack.game ,1.36.14 ,PASS ,PASS ,nan
Novellair-Your Book Nook,com.qvon.novellair ,1.8.8 ,PASS ,PASS ,nan
Travel Match,com.mounthorse.travelmatch ,2.6.3 ,PASS ,PASS ,nan
Block Puzzle: Jewel Blast Game,games.puzzlegames.jewel.block.puzzle ,1.6.3 ,PASS ,PASS ,nan
7NOW: Food Delivery & Alcohol,com.seven.eleven.phoenix ,NA ,FAIL ,NA ,Not compatible with this version
Rocket Mortgage,com.quickenloans.myql ,10.5.0 ,PASS ,PASS ,nan
Direct Auto Insurance,com.natgen.d2cplatform.mobileapps ,1.90.577 ,PASS ,PASS ,nan
Shorten: Short Drama & Series,com.shorten ,1.5.0 ,PASS ,PASS ,nan
Caesars Palace Online Casino,com.caesarsdigital.igaming.caesarspalaceonline ,NA ,FAIL ,NA ,Not compatible with this version
Progressive Leasing Mobile,com.progfinance.progressivemobile ,6.6.15 ,PASS ,PASS ,nan
ACME Markets Deals & Delivery,com.safeway.client.android.acme ,NA ,FAIL ,NA ,Not compatible with this version
Crazy Plane Landing,com.crazy.plane.landing ,0.20.0 ,PASS ,PASS ,nan
NJ TRANSIT Mobile App,com.njtransit.njtapp ,2024.2.4A ,PASS ,PASS ,nan
MSNBC: Watch Live & Analysis,com.nbcnews.msnbc.mobile ,11.9.1 ,PASS ,PASS ,nan
Guitar Band: Rock Battle,com.Zeeppo.GuitarBand ,4.9.5 ,PASS ,PASS ,nan
El Pollo Loco - Loco Rewards,com.olo.elpolloloco ,NA ,FAIL ,NA ,Not compatible with this version
Block Sort - Color Puzzle,com.game.colorful.block.sort ,0.87,PASS ,PASS ,nan
Ball Sort - Color Sort Puzzle!,ball.sort.color.water.puzzle.games ,1.0.9 ,PASS ,PASS ,nan
ParkWhiz -- Parking App,com.parkwhiz.driverApp ,16.1.0 ,PASS ,PASS ,nan
BookTop- Read Good Novel,com.ibooktok.novel ,1.9.2 ,PASS ,PASS ,nan
TikBox,com.tkbx.tikbox ,NA ,FAIL ,NA ,App not found
Drop & Strike,com.dropandstrike.fallingballsgame ,1.3,PASS ,PASS ,nan
Grand Theft Auto: San Andreas,com.rockstargames.gtasa ,NA ,FAIL ,NA ,Paid App
Hot Topic: Pop Culture Fashion,com.hottopic.android ,25.0.5.2 ,PASS ,PASS ,nan
MeloView,com.onlineplayer.onlinemedia ,NA ,FAIL ,NA ,App not found
Thread Jam - Untangle 3D Ropes,com.sewing.jam ,1.7.1 ,PASS ,PASS ,nan
Modern Warships: Naval Battles,com.Shooter.ModernWarships ,0.90.2.120515845 ,PASS ,PASS ,nan
Del Taco - Del Yeah! Rewards,com.olo.deltaco ,DelTaco 3.7.6.174 ,PASS ,PASS ,nan
Airport Security,com.sunsetgames.bordersecurity ,2.6.5 ,PASS ,PASS ,nan
Reverb: Buy & Sell Music Gear,com.reverb.app ,5.19.1 ,PASS ,PASS ,nan
Inkpad Notepad & To do list,com.workpail.inkpad.notepad.notes ,5.12.32 ,PASS ,PASS ,nan
Nut n Bolt Sort: Color Puzzle,com.nut.bolt.color.sort.puzzle ,1.31,PASS ,PASS ,nan
Color by Number,color.paint.by.number.pgmaker ,1.2.5 ,PASS ,PASS ,nan
Mr.Billion: Idle Rich Tycoon,com.rcl.nthrrch ,0.15.2 ,PASS ,PASS ,nan
ThriftBooks: New & Used Books,com.thriftbooks.mobile ,2.0.11 ,PASS ,PASS ,nan
New Era Cap,co.tapcart.app.id_K2pNP2pYor ,2.8,PASS ,PASS ,nan
FNBT & FCB Mobile,com.digitalinsight.cma.fiid01685 ,NA ,FAIL ,NA ,Not compatible with this version
Five Below,com.hollar.android ,6.03.02.00 ,PASS ,PASS ,nan
HeartTrack Launcher,com.heartpulse.healthycompanion.tracker ,NA ,FAIL ,NA ,Not compatible with this version
Hair Tattoo: Barber Shop Game,com.wn.hairtattoo ,1.9.8.1 ,PASS ,PASS ,nan
ADT Pulse ®,com.adt.pulse ,12.3.0 ,PASS ,PASS ,nan
Solitaire,solitaire.classicgame.klondike.solitaire.freecard ,1.43.305 ,PASS ,PASS ,nan
Match Master: Relaxing Match,com.triple.match3d.goods.puzzle.games ,1.1.8 ,PASS ,PASS ,nan
CBS News - Live Breaking News,com.treemolabs.apps.cbsnews ,5.1,PASS ,PASS ,nan
WWE Champions,com.scopely.whiplash ,0.706,PASS ,PASS ,nan
Hunting Battle: Hunter Game,com.miniclip.ultimatehunting ,NA ,FAIL ,NA ,Not compatible with this version
Hole and Fill: Collect Master!,play.roshka.holefill ,0.9.118 ,PASS ,PASS ,nan
Boat Trader,com.boatsgroup.boattrader ,1.25.18 ,PASS ,PASS ,nan
Classic Solitaire 2025,com.solitaire.classic.game ,1.11.6 ,PASS ,PASS ,nan
Solitaire Relax®: Classic Card,com.otium.solitaire.classic.card.game ,1.9.15 ,PASS ,PASS ,nan
CSL Plasma,com.cslplasma.cslplasmadonorapplication ,NA ,FAIL ,NA ,Not compatible with this version
Billiards Talent 2048,com.talent.billiards.balls.merge ,1.0.8 ,PASS ,PASS ,nan
Readink - Read Good Web Novel,com.app.android.qw.readink ,2.7.14 ,PASS ,PASS ,nan
Yatzy GO! Classic Dice Game,com.yatzy.classic.dice.duel.game ,3.1.6.1 ,PASS ,PASS ,nan
Dabble - Real Money Pick'Em,com.dabblesports.us_fantasy ,2.20.0 ,PASS ,PASS ,nan
Hibbett - Sneakers & Clothing,com.hibbett.android ,NA ,FAIL ,NA ,Not compatible with this version
Bingo Card Klondike Adventures,com.miniit.bingo ,0.1.525 ,PASS ,PASS ,nan
Freedom Mortgage,com.freedom.mobile ,2.408.0 ,PASS ,PASS ,nan
Duet Cats: Cute Cat Game,com.amanotes.gs.g06 ,1.4.60 ,PASS ,PASS ,nan
Solitaire Classic Klondike,com.standard.puzzle.ooybaa.solitaire ,1.117,PASS ,PASS ,nan
Benefits OnLine,com.ml.mobile.bol ,25.03.0 ,PASS ,PASS ,nan
Sensi,com.asynchrony.emerson.sensi ,9.2.0 ,PASS ,PASS ,nan
Layer Man 3D: Run & Collect,com.games.layerman ,2.2.9.4 ,PASS ,PASS ,nan
DreameShort - Dramas and Shows,com.stary.dreamshort ,1.20.30 ,PASS ,PASS ,nan
Giant Eagle,com.gianteagle.apps.grocery ,2.9.135 ,PASS ,PASS ,nan
Fashion Queen: Dress Up Game,com.manekigames.fashionqueen ,1.6.10 ,PASS ,PASS ,nan
Ambetter Health,com.centene.dxe.ambetter ,1.25.0213 ,PASS ,PASS ,nan
Rock Identifier: Stone ID,com.picturerock.rock ,2.3.54 ,PASS ,PASS ,nan
BloodBox,com.DefaultCompany.BloodBox ,0.7.90 ,PASS ,PASS ,nan
Magic: The Gathering Companion,com.wizards.winter_orb ,1.8.20 ,PASS ,PASS ,nan
Goblins Wood: Lumber Tycoon,idle.goblins.wood.tycoon ,NA ,FAIL ,NA ,Failed to update app
MTA TrainTime,com.mta.mobileapp ,9.9.2 ,PASS ,PASS ,nan
Bad Cat: Life Simulator,com.weup.cat.prank.trickster.chaos.simulator ,1.1.3 ,PASS ,PASS ,nan
Flex City: Online RP Car Game,com.jarvigames.viceonline ,1.2.1 ,PASS ,PASS ,nan
Fruit Clash - Sort & Merge,com.watermelon.club ,NA ,FAIL ,NA ,Failed to update app
HND,com.xiaozhen.beauty.hnd ,V1.0.29.240821 ,PASS ,PASS ,nan
Solitaire: Card Games,com.solitaire.patience.klondike.classic.card.games ,1.0.62 ,PASS ,PASS ,nan
Zoo - Happy Animals,su.canoe.zoo.elephant ,1.4.6 ,PASS ,PASS ,nan
Mancala Adventures Marble Game,com.qenegames.gebeta ,0.147.2 ,PASS ,PASS ,nan
FlashfoodGrocery deals,com.flashfoodapp.android ,3.1.15 ,PASS ,FAIL ,Launch Failed
Brother Mobile Connect,com.brother.mfc.mobileconnect ,1.20.4 ,PASS ,PASS ,nan
Word Search Zen,com.wordsearch.wordtrip.crossword.puzzle ,1.86.0 ,PASS ,PASS ,nan
MEDITECH MHealth,com.meditech.PatientPhm ,1.18.0 ,PASS ,PASS ,nan
Instawork: Be your own boss,com.instaworkmobile ,NA ,FAIL ,NA ,Not compatible with this version
AI?,cn.xuanjiai.market ,NA ,FAIL ,NA ,App not found
Dictionary.com: English Words,com.dictionary ,11.7.1 ,PASS ,PASS ,nan
Magic Match3 - Jewel Quest,com.blackout.match3 ,NA ,FAIL ,NA ,Failed to update app
Bright - Crush Your Card Debt,com.brightcapital.app ,NA ,FAIL ,NA ,Not compatible with this version
IQ Masters - Brain Games,com.codeway.brainapp ,1.6.0 ,PASS ,PASS ,nan
Colorwood Words - Cryptogram,games.burny.wooden.word.puzzle ,1.7.17958 ,PASS ,PASS ,nan
Popcorn Legend,com.zombie.cup.puzzle ,1.0.33 ,PASS ,PASS ,nan
Number Sums - Numbers Game,com.easybrain.number.sums.puzzle ,1.12.0 ,PASS ,PASS ,nan
Balls Bounce - Merge & Bounce,com.gergedan.idleballs ,1.3.7 ,PASS ,PASS ,nan
ChargePoint,com.coulombtech ,NA ,FAIL ,NA ,Failed to update app
ZoZo Player - URL Video Player,com.zozoplayer ,4.0.6 ,PASS ,PASS ,nan
Merge Hotel Empire: Design,puzzle.merge.hotel.empire ,1.1.18 ,PASS ,PASS ,nan
MetroZone,com.metropcs.metrozone ,3.10.0.0.1 ,PASS ,PASS ,nan
"XTranslate - Photo, Voice, PDF",com.fapp.translate.language.translator.fasttranslation ,1.1.88 ,PASS ,PASS ,nan
Music Downloader Mp3 Download,com.freemusic.download.ddplmnb ,1.6.0 ,PASS ,PASS ,nan
Learn to Read - Duolingo ABC,com.duolingo.literacy ,1.22.0 ,PASS ,PASS ,nan
ABC Kids - Tracing & Phonics,com.rvappstudios.abc_kids_toddler_tracing_phonics ,2.1.4 ,PASS ,PASS ,nan
Burner: Second Phone Number,com.adhoclabs.burner ,6.1.0.2592.6117991 ,PASS ,PASS ,nan
Forest Island - Relaxing game,com.Nanali.ForestIsland ,NA ,FAIL ,NA ,Failed to update app
Wing Fighter,com.minigame.wszj.android.gp ,1.7.702 ,PASS ,PASS ,nan
Slicing Hero Sword Master Game,com.slicing.hero ,1.1.2 ,PASS ,PASS ,nan
LA Wallet,gov.la.omv.lawallet ,2.3.110 ,PASS ,PASS ,nan
GIANT,com.giantfoods.mobile.droid ,8.7.1 ,PASS ,PASS ,nan
Civilization VI: NETFLIX,com.netflix.NGP.Civilization6 ,1.2.5-netflix ,PASS ,PASS ,nan
Truck Sprint 3D-Swing Racing,com.carswande.spran ,1.5.10 ,PASS ,PASS ,nan
Upward: Christian Dating App,com.affinityapps.twozerofour ,NA ,FAIL ,NA ,Failed to update app
Campus Student,com.infinitecampus.student.campusportalhybrid ,1.10.8 ,PASS ,PASS ,nan
PhotoCircle,com.circle38.photocircle ,2025.0313.03 ,PASS ,PASS ,nan
Letterboxd,com.letterboxd.letterboxd ,2.19.6 ,PASS ,PASS ,nan
AG Auto Clicker-Auto Tap,com.tapassistant.autoclicker ,1.3.9 ,PASS ,PASS ,nan
Bubble Shooter Family,com.bubble.shooter.family ,1.0.15 ,PASS ,PASS ,nan
SALLY BEAUTY,com.sallybeauty.shop ,5.27.0 ,PASS ,PASS ,nan
Music Ballz Hop,com.music.ball.hop.tiles.beat.dancing.game ,0.0.10 ,PASS ,PASS ,nan
Audiobooks.com: Books & More,com.audiobooks.androidapp ,10.6.6 ,PASS ,PASS ,nan
Cars Arena: Fast Race 3D,racearena.io ,2.39.0 ,PASS ,PASS ,nan
Moises: The Musician's AI App,ai.moises ,2.83.0 ,PASS ,PASS ,nan
Word Seeker,com.gimica.wordseeker ,1.1.1 ,PASS ,PASS ,nan
Goods Unite Us,com.goodsuniteus.goods ,2.6.6 ,PASS ,PASS ,nan
PENN Play,com.pngaming.mychoice ,NA ,FAIL ,NA ,Not compatible with this version
CFC Mobile Access,com.contfinco.andriodapp ,2.1.25 ,PASS ,PASS ,nan
LaView,com.laview.smart ,3.0.1 ,PASS ,PASS ,nan
ARK: Ultimate Mobile Edition,com.studiowildcard.arkuse ,NA ,FAIL ,NA ,Not compatible with this version
Live Satellite View-Earth Maps,co.livesatelliteview ,1.0.8 ,PASS ,PASS ,nan
Move People,com.paurau.MakeHer ,5.2,PASS ,PASS ,nan
Smart Print - Air Printer App,smart.air.printer ,3.2.3 ,PASS ,PASS ,nan
Vigor Mahjong,com.godlike.vigormahjong ,NA ,FAIL ,NA ,Failed to update app
FunTime Mix,com.happy.game.music.fun.time.android ,1.3.4 ,PASS ,PASS ,nan
Stormshot: Isle of Adventure,com.sivona.stormshot.e ,4.15.0 ,PASS ,PASS ,nan
Screw Out Master: Story Puzzle,com.screw.puzzle.nuts_android ,1.1.1 ,PASS ,PASS ,nan
Trash Tycoon Idle business,com.funcell.trashinc ,3.3.3 ,PASS ,PASS ,nan
ASMR Relax: Satisfying Cleanup,com.fc.p.bld.ASMR.satisfy.clean.makeover ,1.2.9 ,PASS ,PASS ,nan
Garage Mania: Triple Match 3D,triple.match.master.car.games.aldagames.com ,1.5.0 ,PASS ,PASS ,nan
Love Island: The Game,com.fuseboxgames.loveisland2.gp ,1.5.9 ,PASS ,PASS ,nan
Forever 21-The Latest Fashion,com.rarewire.forever21 ,7.27.2.370 ,PASS ,PASS ,nan
Country Farm Coloring Book,com.country.farm.happy.paint.coloring.game ,2.0.4 ,PASS ,PASS ,nan
Awesome Park : Idle Game,com.Albus.AwesomePark ,0.44.0 ,PASS ,PASS ,nan
TV Remote Control for RokuTV,com.rokuremote.casttv.remotecontrol.tvcontrol ,18.1.3 ,PASS ,PASS ,nan
Super Toy 3D,com.surprise.toy.d3 ,1.5.23 ,PASS ,PASS ,nan
LOFT Living,com.activebuilding.residents ,7.0.11 ,PASS ,PASS ,nan
OTC Health Solutions,com.speakmobilewhitelabel.release ,NA ,FAIL ,NA ,Not compatible with this version
King or Fail - Castle Takeover,com.playfocus.king ,0.32.2 ,PASS ,PASS ,nan
Call of Dragons,com.farlightgames.samo.gp ,1.0.36.20 ,PASS ,PASS ,nan
PBA® Bowling Challenge,com.concretesoftware.pbachallenge_androidmarket ,3.16.0 ,PASS ,PASS ,nan
Free VPN Proxy by Planet VPN,com.freevpnplanet ,8.0.5 ,PASS ,PASS ,nan
Receipt Pal Scanner & Rewards,com.receiptpalapp.android ,8.4,PASS ,PASS ,nan
Benefits Pro,com.nb.benefitspro ,1.2.5 ,PASS ,PASS ,nan
Five Guys Burgers & Fries,com.fiveguys.olo.android ,5.12.0 ,PASS ,PASS ,nan
Super Goal: Fun Soccer Game,com.soccer.football.kick ,0.1.42 ,PASS ,PASS ,nan
Hexa Up! - Hexa Sort Puzzle,com.supergame.hexa.up.sort.game ,1.6,PASS ,PASS ,nan
OnStar Guardian: Safety App,com.onstar.guardian ,NA ,FAIL ,NA ,Not compatible with this version
Fantasia: Character AI Chat,com.fantasia.ai ,NA ,FAIL ,NA ,Not compatible with this version
Recrini,com.recrini.ani ,1.1.2 ,PASS ,PASS ,nan
My Passion: Good Novel Books,gm.passion.app ,2.1.0 ,PASS ,PASS ,nan
King Arthur: Legends Rise,com.kabam.knights.legends ,NA ,FAIL ,NA ,Not compatible with this version
Visible mobile,com.visiblemobile.flagship ,2.1.22 ,PASS ,PASS ,nan
NYC ACCESS HRA,gov.nyc.hra.SelfService ,3.9,PASS ,PASS ,nan
MP3 Music App: Musico Vision,com.alarmusic.offline.ringtone ,1.3.4 ,PASS ,PASS ,nan
Parkour Master: Obby Games,com.Parkour.Master.Obby.Games ,1.27,PASS ,PASS ,nan
Virginia Lottery Official App,com.va.lottery ,6.1.13 ,PASS ,PASS ,nan
Mahjong Solitaire - Tile Match,mahjongsolitaire.mahjong.solitaire.free.offline.game ,1.6.0.20241226 ,PASS ,PASS ,nan
Botify AI: Create. Chat. Bot.,ai.botify.app ,NA ,FAIL ,NA ,Failed to update app
Uhale,com.zeasn.technical.phone.frames ,4.27,PASS ,PASS ,nan
PDF Pro - Reader & Maker,com.pdf.pro ,1.9,PASS ,PASS ,nan
Joyread,com.whaledream.novel ,3.20.2 ,PASS ,PASS ,nan
Calculator: Simple Calculator,calculator.currencyconverter.tipcalculator.unitconverter ,1.2.4 ,PASS ,PASS ,nan
Solitaire,solitaire.solitairemaker.solitaire.klondike.card ,1.32.305 ,PASS ,PASS ,nan
Outback Steakhouse,com.outback.tampa ,5.2.2 ,PASS ,PASS ,nan
Dog Escape,gg.sunday.dog.escape.puzzle ,1.17.2 ,PASS ,PASS ,nan
Family Tree! - Logic Puzzles,com.luwukmeliana.familytree ,1.10.3 ,PASS ,PASS ,nan
Enphase Enlighten,com.enphaseenergy.myenlighten ,NA ,FAIL ,NA ,Not compatible with this version
WhisperFM - Romance Novels,com.embria.freefm ,1.8.36 ,PASS ,PASS ,nan
LiveWell with Advocate Aurora,com.advocate.myadvocate ,9.21.0.10128 ,PASS ,PASS ,nan
Meme Color Pro?Color by Number,com.paint.by.numbers.coloring.book.theme.joker ,NA ,FAIL ,NA ,Not compatible with this version
Cube Master 3D®:Matching Game,com.higgs.cubemaster3d ,1.11.4 ,PASS ,PASS ,nan
Bad Cat Simulator: Prank Gran,com.my.catsimulator.game ,12,PASS ,PASS ,nan
V Shred: Diet & Fitness,com.vshred ,2.9.4 ,PASS ,PASS ,nan
Jeep®,com.fca.myconnect.nafta ,1.98.1 ,PASS ,PASS ,nan
Brick Block - Puzzle Game,com.brick.block.game ,114,PASS ,PASS ,nan
Thrive Market: Shop Healthy,com.thrivemarket.app ,2.83.1 ,PASS ,PASS ,nan
Idle Office Tycoon- Money game,com.warrior.officebuilding.gp ,2.8.1 ,PASS ,PASS ,nan
Talking Translator - Languages,com.translate.talkingtranslator ,3.0.2 ,PASS ,PASS ,nan
Smart & Final,com.mercatustechnologies.smartfinal ,24.46.2 ,PASS ,PASS ,nan
LTK,com.rewardstyle.liketoknowit ,5.41.0.9993 ,PASS ,PASS ,nan
Color Wood Screw,com.ig.color.wood.screw ,1.15.0 ,PASS ,PASS ,nan
Black Deck - Card Battle CCG,com.inforcegames.blackdeck ,NA ,FAIL ,NA ,Failed to update app
Tanghulu Master - Candy ASMR,com.whoyaho.tanghulu ,NA ,FAIL ,NA ,Failed to update app
Cast for Chromecast & TV Cast,com.casttv.castforchromecast.screencast ,NA ,FAIL ,NA ,Failed to update app
Netflix Stories,com.netflix.NGP.Saga ,1.10.3925 ,PASS ,PASS ,nan
D&B Rewards,com.DB.playinstore ,NA ,FAIL ,NA ,Not compatible with this version
Lucky Clover Slots,com.slotsjkl.vegasmno ,1.4.0 ,PASS ,PASS ,nan
County Story: Merge & Cooking,com.countystory.mergecooking ,4.9.0 ,PASS ,PASS ,nan
Anima Color for Seniors,com.iceors.color.joy ,1.9,PASS ,PASS ,nan
Ultimate 8 Ball Pool,com.hypgames.ultimatepool ,2.10.01 ,PASS ,PASS ,nan
Bejeweled Classic,com.ea.gp.bej3 ,3.8.1 ,PASS ,PASS ,nan
My Fiction: Stories & Novels,com.stardust.kissreader ,NA ,FAIL ,NA ,Failed to update app
Hammer: Truck GPS & Maps,com.truckersreport.hammer ,2.5.7 ,PASS ,PASS ,nan
Neon Love Theme,com.ikeyboard.theme.neon.love ,NA ,FAIL ,NA ,Not compatible with this version
Thrift Savings Plan,com.thriftsavingsplan.tsp ,5.1.2 ,PASS ,PASS ,nan
PenFed,org.penfed.mobile.banking ,NA ,FAIL ,NA ,Not compatible with this version
CineToolkit:Caster&Roku Remote,com.cinetoolkit.cinetoolkit ,2.2.6 ,PASS ,PASS ,nan
My BMW,de.bmw.connected.mobile20.na ,5.3.2 ,PASS ,PASS ,nan
QR Scanner,com.scannerreader.qrcode.creatorfree ,1.3.8 ,PASS ,PASS ,nan
SECU,org.ncsecu.mobile ,6.6.0 ,PASS ,PASS ,nan
Motorcycle Real Simulator,com.cerebelliumapps.motoextremeracing ,NA ,FAIL ,NA ,Not compatible with this version
